timestamps,TP9,AF7,AF8,TP10,Right AUX
1709720527.457,-47.363,-35.645,-19.531,-59.570,0.000
1709720527.461,-68.359,-49.805,-30.762,-96.680,0.000
1709720527.465,-48.828,-45.410,-29.297,-77.148,0.000
1709720527.469,-7.324,-35.645,-26.367,-20.020,0.000
1709720527.473,-10.254,-47.363,-32.715,-23.438,0.000
1709720527.476,-37.598,-55.176,-33.691,-64.453,0.000
1709720527.480,-25.391,-39.062,-21.973,-57.129,0.000
1709720527.484,-15.625,-41.016,-27.344,-39.062,0.000
1709720527.488,-0.977,-45.410,-33.203,-22.949,0.000
1709720527.492,-5.859,-46.387,-34.668,-25.879,0.000
1709720527.496,-24.902,-47.852,-38.574,-40.527,0.000
1709720527.500,-30.762,-46.387,-32.227,-40.527,0.000
1709720527.504,-41.016,-56.152,-43.945,-52.246,0.000
1709720527.508,-23.926,-60.059,-49.316,-37.109,0.000
1709720527.512,3.906,-52.734,-32.715,0.977,0.000
1709720527.516,-17.578,-47.852,-37.109,-20.996,0.000
1709720527.519,-47.852,-53.711,-50.293,-63.965,0.000
1709720527.523,-41.504,-59.570,-44.922,-75.684,0.000
1709720527.527,-22.949,-54.688,-33.203,-50.781,0.000
1709720527.531,-19.531,-50.781,-33.691,-32.227,0.000
1709720527.535,-26.855,-49.805,-37.109,-44.922,0.000
1709720527.539,-35.156,-51.758,-37.598,-65.430,0.000
1709720527.543,-21.484,-45.410,-30.762,-52.734,0.000
1709720527.547,-6.836,-41.016,-22.949,-27.832,0.000
1709720527.551,-32.227,-60.547,-41.016,-48.828,0.000
1709720527.555,-37.109,-60.547,-49.316,-49.316,0.000
1709720527.558,-35.645,-55.664,-47.852,-55.176,0.000
1709720527.562,-40.039,-52.246,-53.711,-66.406,0.000
1709720527.566,-40.039,-45.898,-53.711,-50.293,0.000
1709720527.570,-18.066,-59.570,-40.039,-38.574,0.000
1709720527.574,-20.508,-63.477,-38.086,-37.598,0.000
1709720527.578,-55.176,-55.664,-43.945,-54.199,0.000
1709720527.582,-47.852,-58.594,-36.133,-72.754,0.000
1709720527.586,-28.320,-48.828,-33.203,-62.500,0.000
1709720527.590,-12.695,-37.109,-33.203,-32.715,0.000
1709720527.594,-30.273,-47.363,-34.180,-33.203,0.000
1709720527.598,-64.453,-57.129,-45.898,-75.195,0.000
1709720527.601,-67.871,-59.082,-47.852,-87.891,0.000
1709720527.605,-54.688,-63.477,-43.457,-86.914,0.000
1709720527.609,-52.246,-64.453,-44.434,-83.008,0.000
1709720527.613,-55.664,-58.105,-45.410,-69.336,0.000
1709720527.617,-54.199,-51.758,-45.898,-69.824,0.000
1709720527.621,-70.801,-56.152,-45.410,-86.914,0.000
1709720527.625,-59.082,-52.734,-37.109,-77.148,0.000
1709720527.629,-23.438,-41.992,-33.203,-51.758,0.000
1709720527.633,-15.625,-37.109,-32.715,-32.715,0.000
1709720527.637,-39.551,-43.457,-30.273,-35.645,0.000
1709720527.641,-75.684,-53.223,-44.922,-83.008,0.000
1709720527.644,-57.129,-49.316,-45.410,-75.195,0.000
1709720527.648,-26.367,-45.410,-39.551,-42.969,0.000
1709720527.652,-30.273,-48.340,-46.387,-29.297,0.000
1709720527.656,-52.246,-53.711,-52.734,-49.316,0.000
1709720527.660,-65.430,-48.828,-50.293,-63.965,0.000
1709720527.664,-56.152,-53.223,-42.480,-56.152,0.000
1709720527.668,-43.945,-62.500,-38.086,-48.340,0.000
1709720527.672,-29.785,-48.828,-34.180,-38.574,0.000
1709720527.676,-32.715,-48.340,-27.344,-28.809,0.000
1709720527.680,-56.152,-59.570,-32.715,-45.898,0.000
1709720527.683,-64.941,-56.152,-39.062,-79.590,0.000
1709720527.687,-55.664,-47.852,-38.086,-64.941,0.000
1709720527.691,-33.691,-40.527,-32.715,-33.203,0.000
1709720527.695,-28.809,-39.062,-30.762,-36.133,0.000
1709720527.699,-69.336,-61.523,-41.504,-83.496,0.000
1709720527.703,-78.613,-71.289,-36.133,-94.238,0.000
1709720527.707,-43.945,-52.734,-28.320,-68.848,0.000
1709720527.711,-38.086,-50.781,-35.156,-57.129,0.000
1709720527.715,-59.082,-53.711,-41.016,-64.453,0.000
1709720527.719,-62.500,-48.340,-39.062,-76.172,0.000
1709720527.723,-38.086,-38.086,-27.832,-64.453,0.000
1709720527.726,-27.832,-43.945,-34.668,-65.918,0.000
1709720527.730,-41.016,-48.340,-36.133,-71.289,0.000
1709720527.734,-41.992,-48.340,-30.762,-62.012,0.000
1709720527.738,-49.805,-53.711,-29.297,-52.734,0.000
1709720527.742,-60.547,-46.875,-32.227,-70.801,0.000
1709720527.746,-66.895,-47.852,-43.457,-85.938,0.000
1709720527.750,-41.016,-46.875,-37.109,-41.992,0.000
1709720527.754,-42.969,-41.016,-34.180,-44.922,0.000
1709720527.758,-67.871,-51.758,-30.762,-87.402,0.000
1709720527.762,-65.918,-55.664,-28.320,-96.191,0.000
1709720527.766,-43.945,-47.363,-26.855,-63.477,0.000
1709720527.769,-32.715,-46.387,-28.320,-42.480,0.000
1709720527.773,-50.781,-43.945,-37.598,-48.340,0.000
1709720527.777,-74.707,-50.781,-41.016,-69.336,0.000
1709720527.781,-64.941,-48.340,-33.203,-89.355,0.000
1709720527.785,-45.410,-45.898,-28.809,-77.637,0.000
1709720527.789,-52.246,-56.152,-36.621,-83.496,0.000
1709720527.793,-63.477,-61.523,-35.156,-75.195,0.000
1709720527.797,-68.359,-55.176,-29.297,-68.848,0.000
1709720527.801,-66.895,-36.133,-31.250,-84.961,0.000
1709720527.805,-67.871,-38.574,-44.434,-87.891,0.000
1709720527.809,-53.711,-47.363,-49.805,-65.918,0.000
1709720527.812,-38.086,-50.781,-39.062,-37.109,0.000
1709720527.816,-47.363,-45.410,-30.273,-47.363,0.000
1709720527.820,-76.172,-41.016,-32.227,-90.820,0.000
1709720527.824,-67.871,-48.340,-32.715,-89.355,0.000
1709720527.828,-38.574,-40.039,-24.414,-60.059,0.000
1709720527.832,-43.457,-38.086,-31.738,-62.988,0.000
1709720527.836,-66.406,-54.688,-41.504,-83.984,0.000
1709720527.840,-80.078,-53.223,-35.156,-97.168,0.000
1709720527.844,-47.363,-41.504,-28.809,-53.223,0.000
1709720527.848,-35.645,-42.480,-30.273,-19.043,0.000
1709720527.852,-65.430,-53.223,-41.016,-55.176,0.000
1709720527.855,-61.035,-42.480,-39.551,-72.266,0.000
1709720527.859,-64.453,-48.340,-37.109,-77.637,0.000
1709720527.863,-64.941,-53.711,-39.551,-79.102,0.000
1709720527.867,-49.316,-41.016,-39.551,-65.430,0.000
1709720527.871,-41.504,-46.387,-31.738,-55.664,0.000
1709720527.875,-40.527,-50.781,-26.855,-45.410,0.000
1709720527.879,-69.824,-61.035,-41.016,-73.242,0.000
1709720527.883,-83.984,-58.594,-48.828,-104.980,0.000
1709720527.887,-62.500,-46.387,-42.969,-78.125,0.000
1709720527.891,-49.316,-48.340,-29.785,-60.547,0.000
1709720527.894,-61.523,-53.711,-35.645,-72.266,0.000
1709720527.898,-72.266,-46.875,-43.457,-87.891,0.000
1709720527.902,-71.289,-49.316,-38.086,-102.539,0.000
1709720527.906,-67.383,-58.105,-42.480,-84.961,0.000
1709720527.910,-60.059,-51.270,-43.457,-68.359,0.000
1709720527.914,-62.500,-56.152,-35.645,-75.684,0.000
1709720527.918,-55.664,-50.781,-24.902,-61.523,0.000
1709720527.922,-40.527,-29.785,-25.879,-61.035,0.000
1709720527.926,-71.777,-45.410,-44.922,-86.426,0.000
1709720527.930,-74.707,-53.223,-55.176,-55.176,0.000
1709720527.934,-56.152,-46.875,-39.062,-48.828,0.000
1709720527.937,-66.895,-54.688,-27.832,-83.496,0.000
1709720527.941,-80.078,-60.547,-33.691,-95.215,0.000
1709720527.945,-61.523,-52.734,-35.645,-79.590,0.000
1709720527.949,-34.668,-40.039,-28.809,-47.852,0.000
1709720527.953,-43.457,-41.992,-31.250,-50.293,0.000
1709720527.957,-56.152,-44.434,-34.668,-66.895,0.000
1709720527.961,-60.059,-38.086,-32.715,-71.777,0.000
1709720527.965,-47.852,-34.668,-28.809,-60.059,0.000
1709720527.969,-55.664,-43.945,-30.273,-53.711,0.000
1709720527.973,-68.848,-55.664,-37.109,-71.777,0.000
1709720527.976,-74.707,-50.781,-33.203,-85.449,0.000
1709720527.980,-81.543,-37.598,-27.344,-80.566,0.000
1709720527.984,-70.801,-41.992,-25.879,-83.496,0.000
1709720527.988,-56.641,-55.664,-30.273,-82.520,0.000
1709720527.992,-48.340,-48.340,-29.785,-54.688,0.000
1709720527.996,-66.895,-39.062,-30.273,-66.895,0.000
1709720528.000,-87.891,-46.387,-35.645,-103.516,0.000
1709720528.004,-85.938,-52.246,-40.039,-103.516,0.000
1709720528.008,-58.105,-43.945,-32.715,-76.172,0.000
1709720528.012,-43.945,-36.133,-13.672,-53.223,0.000
1709720528.016,-80.078,-55.664,-31.250,-80.566,0.000
1709720528.019,-86.914,-61.523,-49.805,-102.051,0.000
1709720528.023,-74.707,-49.805,-40.527,-99.121,0.000
1709720528.027,-70.312,-54.688,-32.227,-94.238,0.000
1709720528.031,-52.734,-57.617,-30.762,-69.824,0.000
1709720528.035,-51.270,-52.246,-27.832,-59.082,0.000
1709720528.039,-76.172,-49.316,-22.461,-97.168,0.000
1709720528.043,-83.984,-45.410,-30.273,-99.121,0.000
1709720528.047,-62.500,-48.340,-41.504,-61.035,0.000
1709720528.051,-43.945,-50.781,-39.551,-48.828,0.000
1709720528.055,-41.016,-39.062,-28.809,-37.109,0.000
1709720528.058,-72.754,-39.551,-31.250,-67.383,0.000
1709720528.062,-83.984,-41.504,-36.133,-100.586,0.000
1709720528.066,-40.527,-27.832,-21.484,-65.918,0.000
1709720528.070,-33.691,-24.414,-19.043,-47.363,0.000
1709720528.074,-53.223,-32.715,-25.391,-63.965,0.000
1709720528.078,-66.895,-57.129,-31.738,-93.750,0.000
1709720528.082,-72.754,-63.477,-38.086,-108.398,0.000
1709720528.086,-73.242,-52.246,-35.645,-101.074,0.000
1709720528.090,-79.590,-47.852,-37.598,-87.402,0.000
1709720528.094,-73.242,-41.992,-31.250,-78.613,0.000
1709720528.098,-68.359,-34.668,-15.137,-72.266,0.000
1709720528.101,-92.285,-42.480,-25.391,-83.984,0.000
1709720528.105,-91.797,-48.828,-38.086,-85.449,0.000
1709720528.109,-79.102,-41.504,-28.320,-73.730,0.000
1709720528.113,-69.336,-39.062,-16.602,-52.734,0.000
1709720528.117,-76.660,-43.457,-21.973,-65.918,0.000
1709720528.121,-108.398,-48.340,-34.180,-121.582,0.000
1709720528.125,-98.633,-41.016,-31.738,-113.770,0.000
1709720528.129,-79.590,-29.785,-22.461,-85.449,0.000
1709720528.133,-85.938,-31.250,-23.438,-87.402,0.000
1709720528.137,-105.469,-36.133,-28.809,-119.629,0.000
1709720528.141,-94.727,-25.879,-20.996,-128.906,0.000
1709720528.144,-74.219,-20.020,-15.625,-105.957,0.000
1709720528.148,-86.914,-36.133,-15.137,-97.168,0.000
1709720528.152,-120.605,-42.480,-21.484,-112.793,0.000
1709720528.156,-119.141,-25.879,-21.484,-123.047,0.000
1709720528.160,-118.164,-33.691,-14.648,-135.742,0.000
1709720528.164,-132.812,-51.758,-16.113,-139.160,0.000
1709720528.168,-121.094,-49.316,-3.418,-122.559,0.000
1709720528.172,-102.539,-49.316,6.348,-108.887,0.000
1709720528.176,-105.469,-44.922,-8.301,-104.492,0.000
1709720528.180,-125.488,-45.410,-20.508,-125.488,0.000
1709720528.183,-117.188,-50.781,-15.625,-133.789,0.000
1709720528.187,-85.938,-44.922,-8.301,-99.609,0.000
1709720528.191,-82.031,-45.410,-2.930,-82.031,0.000
1709720528.195,-101.562,-54.199,-5.371,-102.539,0.000
1709720528.199,-112.793,-69.824,-22.949,-110.352,0.000
1709720528.203,-89.844,-65.918,-19.043,-89.844,0.000
1709720528.207,-59.570,-59.082,-19.043,-73.730,0.000
1709720528.211,-57.129,-69.824,-32.715,-72.754,0.000
1709720528.215,-62.012,-77.637,-32.227,-64.941,0.000
1709720528.219,-51.270,-71.777,-28.320,-49.805,0.000
1709720528.223,-46.875,-72.266,-34.180,-44.434,0.000
1709720528.226,-52.734,-78.125,-51.758,-58.105,0.000
1709720528.230,-23.926,-66.895,-44.922,-31.250,0.000
1709720528.234,-22.461,-62.500,-45.410,-11.230,0.000
1709720528.238,-34.668,-63.965,-51.758,-26.367,0.000
1709720528.242,-40.527,-70.312,-48.828,-45.410,0.000
1709720528.246,-35.156,-73.730,-44.434,-45.898,0.000
1709720528.250,-15.625,-70.801,-41.016,-12.207,0.000
1709720528.254,-34.668,-78.613,-50.781,-34.180,0.000
1709720528.258,-46.387,-78.613,-55.176,-51.758,0.000
1709720528.262,-26.855,-62.988,-48.340,-37.598,0.000
1709720528.266,-26.855,-56.641,-45.898,-36.621,0.000
1709720528.269,-28.320,-58.594,-47.363,-24.902,0.000
1709720528.273,-17.578,-60.059,-49.316,-24.902,0.000
1709720528.277,-21.973,-57.617,-50.293,-32.227,0.000
1709720528.281,-43.457,-58.594,-43.457,-40.527,0.000
1709720528.285,-38.574,-68.848,-39.551,-42.480,0.000
1709720528.289,-17.578,-69.824,-43.457,-29.785,0.000
1709720528.293,-13.672,-52.734,-38.086,-20.508,0.000
1709720528.297,-27.832,-45.410,-34.668,-32.227,0.000
1709720528.301,-67.383,-65.918,-53.711,-83.496,0.000
1709720528.305,-69.336,-72.266,-57.617,-76.172,0.000
1709720528.308,-40.039,-62.500,-43.457,-41.504,0.000
1709720528.312,-30.273,-50.781,-30.273,-42.480,0.000
1709720528.316,-41.992,-49.316,-38.086,-61.523,0.000
1709720528.320,-46.875,-58.105,-48.340,-71.289,0.000
1709720528.324,-37.109,-63.477,-44.434,-65.918,0.000
1709720528.328,-22.461,-63.477,-39.551,-51.758,0.000
1709720528.332,-14.160,-57.129,-35.645,-26.855,0.000
1709720528.336,-28.320,-56.152,-31.250,-30.762,0.000
1709720528.340,-37.598,-55.664,-27.344,-39.551,0.000
1709720528.344,-48.828,-56.152,-35.645,-56.152,0.000
1709720528.348,-43.457,-49.316,-42.969,-57.617,0.000
1709720528.351,-25.879,-45.898,-39.062,-28.809,0.000
1709720528.355,-26.367,-49.805,-33.691,-28.809,0.000
1709720528.359,-41.016,-45.898,-36.621,-66.895,0.000
1709720528.363,-37.109,-38.574,-36.133,-70.801,0.000
1709720528.367,-27.832,-44.434,-31.250,-47.363,0.000
1709720528.371,-39.551,-48.340,-32.715,-54.688,0.000
1709720528.375,-44.434,-44.434,-36.133,-71.289,0.000
1709720528.379,-52.734,-48.340,-33.691,-63.477,0.000
1709720528.383,-39.551,-42.969,-31.738,-47.852,0.000
1709720528.387,-23.926,-36.133,-33.203,-43.945,0.000
1709720528.390,-40.039,-51.270,-40.039,-53.223,0.000
1709720528.394,-42.480,-54.688,-38.086,-65.430,0.000
1709720528.398,-60.059,-59.570,-35.156,-76.172,0.000
1709720528.402,-74.707,-58.105,-33.203,-80.566,0.000
1709720528.406,-65.918,-51.270,-36.133,-76.172,0.000
1709720528.410,-50.781,-53.223,-38.086,-51.270,0.000
1709720528.414,-53.223,-54.688,-40.039,-54.688,0.000
1709720528.418,-79.102,-53.711,-39.551,-71.777,0.000
1709720528.422,-83.008,-51.270,-34.180,-73.242,0.000
1709720528.426,-62.012,-48.340,-36.621,-73.242,0.000
1709720528.430,-39.551,-52.246,-39.551,-42.969,0.000
1709720528.433,-50.781,-58.594,-50.293,-50.781,0.000
1709720528.437,-79.590,-58.105,-49.805,-91.797,0.000
1709720528.441,-64.941,-47.852,-36.621,-90.332,0.000
1709720528.445,-44.434,-40.527,-41.992,-81.055,0.000
1709720528.449,-36.621,-42.480,-44.434,-62.500,0.000
1709720528.453,-43.457,-55.664,-47.363,-62.988,0.000
1709720528.457,-61.523,-60.059,-52.734,-72.754,0.000
1709720528.461,-76.660,-56.641,-48.340,-82.520,0.000
1709720528.465,-80.078,-57.617,-45.410,-84.473,0.000
1709720528.469,-55.176,-54.688,-44.434,-61.035,0.000
1709720528.473,-25.879,-46.387,-34.668,-45.898,0.000
1709720528.476,-46.875,-48.828,-34.180,-67.871,0.000
1709720528.480,-89.355,-59.082,-45.898,-101.074,0.000
1709720528.484,-83.984,-59.082,-52.246,-104.492,0.000
1709720528.488,-46.387,-45.898,-39.062,-58.594,0.000
1709720528.492,-41.016,-41.504,-32.715,-38.086,0.000
1709720528.496,-65.430,-54.199,-45.410,-76.660,0.000
1709720528.500,-60.547,-55.664,-39.551,-91.309,0.000
1709720528.504,-62.012,-60.547,-38.086,-85.449,0.000
1709720528.508,-57.617,-63.965,-41.504,-65.918,0.000
1709720528.512,-47.363,-53.711,-36.133,-54.688,0.000
1709720528.515,-48.828,-46.875,-32.227,-56.641,0.000
1709720528.519,-61.523,-43.945,-38.086,-63.477,0.000
1709720528.523,-72.754,-52.246,-40.527,-65.430,0.000
1709720528.527,-65.918,-53.711,-41.504,-64.453,0.000
1709720528.531,-54.199,-47.852,-44.434,-62.988,0.000
1709720528.535,-58.105,-45.410,-43.457,-77.637,0.000
1709720528.539,-83.008,-45.410,-40.527,-109.375,0.000
1709720528.543,-83.984,-56.152,-39.551,-106.445,0.000
1709720528.547,-54.688,-56.641,-37.598,-75.684,0.000
1709720528.551,-51.758,-56.641,-44.922,-61.035,0.000
1709720528.555,-72.754,-62.012,-47.852,-78.125,0.000
1709720528.558,-83.984,-53.223,-39.062,-79.102,0.000
1709720528.562,-69.336,-47.852,-29.785,-81.055,0.000
1709720528.566,-54.199,-53.223,-32.227,-85.449,0.000
1709720528.570,-49.316,-50.293,-40.039,-65.430,0.000
1709720528.574,-56.641,-49.805,-44.922,-63.477,0.000
1709720528.578,-65.918,-47.852,-37.598,-63.477,0.000
1709720528.582,-61.523,-39.551,-23.926,-62.012,0.000
1709720528.586,-92.285,-50.293,-44.922,-107.910,0.000
1709720528.590,-80.566,-47.852,-47.852,-97.168,0.000
1709720528.594,-66.406,-43.457,-32.227,-79.590,0.000
1709720528.598,-93.750,-60.059,-34.668,-102.051,0.000
1709720528.601,-88.867,-60.547,-35.645,-96.680,0.000
1709720528.605,-65.918,-48.340,-25.391,-78.613,0.000
1709720528.609,-55.176,-47.852,-22.461,-56.641,0.000
1709720528.613,-60.547,-42.480,-26.367,-65.918,0.000
1709720528.617,-74.707,-37.598,-32.715,-95.703,0.000
1709720528.621,-75.195,-42.969,-33.691,-93.750,0.000
1709720528.625,-64.453,-42.969,-29.297,-80.078,0.000
1709720528.629,-55.664,-35.645,-25.879,-70.312,0.000
1709720528.633,-58.594,-39.062,-20.996,-72.266,0.000
1709720528.637,-55.664,-40.039,-15.137,-83.496,0.000
1709720528.641,-61.523,-37.109,-13.672,-82.520,0.000
1709720528.644,-89.844,-36.621,-22.949,-101.562,0.000
1709720528.648,-83.496,-30.273,-23.926,-100.586,0.000
1709720528.652,-81.543,-41.016,-24.902,-84.961,0.000
1709720528.656,-94.727,-44.434,-24.414,-107.422,0.000
1709720528.660,-105.469,-36.621,-21.973,-138.184,0.000
1709720528.664,-113.281,-42.969,-22.461,-137.207,0.000
1709720528.668,-84.473,-36.133,-13.672,-95.703,0.000
1709720528.672,-57.129,-36.133,-11.230,-62.500,0.000
1709720528.676,-113.770,-44.922,-19.531,-130.859,0.000
1709720528.680,-152.344,-41.504,-14.648,-175.781,0.000
1709720528.683,-130.859,-40.527,-11.230,-150.391,0.000
1709720528.687,-122.070,-46.875,-8.301,-115.234,0.000
1709720528.691,-127.930,-56.641,-7.324,-107.422,0.000
1709720528.695,-121.094,-52.734,-2.441,-101.074,0.000
1709720528.699,-119.141,-56.152,1.953,-111.328,0.000
1709720528.703,-119.629,-62.012,-9.766,-127.441,0.000
1709720528.707,-90.820,-52.734,-12.207,-98.633,0.000
1709720528.711,-74.219,-42.969,-7.812,-73.730,0.000
1709720528.715,-75.684,-43.945,-6.348,-70.801,0.000
1709720528.719,-90.332,-58.105,-12.695,-91.797,0.000
1709720528.723,-94.238,-65.430,-26.855,-103.516,0.000
1709720528.726,-65.430,-64.941,-19.531,-58.105,0.000
1709720528.730,-47.852,-74.219,-13.672,-37.598,0.000
1709720528.734,-55.664,-75.195,-21.484,-65.918,0.000
1709720528.738,-53.223,-66.895,-26.855,-67.383,0.000
1709720528.742,-50.781,-61.523,-27.832,-62.500,0.000
1709720528.746,-44.434,-53.711,-29.297,-55.176,0.000
1709720528.750,-17.578,-56.152,-35.645,-37.598,0.000
1709720528.754,-9.766,-64.453,-36.621,-21.484,0.000
1709720528.758,-12.207,-56.152,-32.715,-22.949,0.000
1709720528.762,-25.391,-61.035,-41.504,-47.363,0.000
1709720528.765,-28.320,-81.543,-52.246,-58.594,0.000
1709720528.769,-3.906,-71.289,-44.434,-36.621,0.000
1709720528.773,8.789,-60.547,-27.344,-8.301,0.000
1709720528.777,-7.812,-61.035,-26.367,-7.812,0.000
1709720528.781,-38.086,-59.082,-32.227,-40.527,0.000
1709720528.785,-18.555,-52.734,-30.762,-29.785,0.000
1709720528.789,5.371,-54.199,-38.086,-10.254,0.000
1709720528.793,-3.418,-56.641,-38.574,-11.719,0.000
1709720528.797,-19.043,-59.082,-32.715,-30.273,0.000
1709720528.801,-24.414,-56.152,-32.227,-31.738,0.000
1709720528.805,-5.859,-44.922,-29.785,-18.555,0.000
1709720528.808,-1.465,-46.875,-31.738,-25.879,0.000
1709720528.812,-17.578,-51.270,-35.156,-24.414,0.000
1709720528.816,-14.648,-47.852,-32.227,-26.367,0.000
1709720528.820,-20.996,-47.852,-35.156,-41.992,0.000
1709720528.824,-42.480,-52.246,-43.457,-43.945,0.000
1709720528.828,-28.809,-46.875,-44.922,-40.527,0.000
1709720528.832,-10.742,-48.828,-36.133,-25.391,0.000
1709720528.836,-23.438,-58.594,-34.180,-41.016,0.000
1709720528.840,-44.434,-60.547,-31.738,-69.336,0.000
1709720528.844,-48.828,-58.594,-36.621,-59.570,0.000
1709720528.847,-32.715,-45.898,-32.227,-24.902,0.000
1709720528.851,-27.832,-43.457,-30.762,-32.227,0.000
1709720528.855,-46.387,-54.199,-42.969,-62.012,0.000
1709720528.859,-62.012,-57.617,-42.480,-72.266,0.000
1709720528.863,-46.387,-51.270,-32.715,-53.711,0.000
1709720528.867,-40.039,-52.246,-37.598,-37.109,0.000
1709720528.871,-49.316,-57.129,-47.363,-57.129,0.000
1709720528.875,-43.945,-50.781,-37.598,-57.617,0.000
1709720528.879,-58.594,-55.664,-36.133,-71.289,0.000
1709720528.883,-64.453,-61.523,-38.086,-77.148,0.000
1709720528.887,-51.758,-54.199,-40.039,-56.641,0.000
1709720528.890,-23.438,-45.410,-34.668,-36.621,0.000
1709720528.894,-20.020,-46.875,-38.086,-40.039,0.000
1709720528.898,-54.199,-50.293,-47.852,-79.102,0.000
1709720528.902,-66.406,-52.246,-39.551,-86.914,0.000
1709720528.906,-36.133,-43.945,-27.344,-48.340,0.000
1709720528.910,-19.531,-41.504,-22.949,-26.855,0.000
1709720528.914,-39.551,-51.270,-39.062,-52.246,0.000
1709720528.918,-52.734,-62.012,-49.805,-70.801,0.000
1709720528.922,-53.711,-57.617,-32.227,-77.637,0.000
1709720528.926,-46.387,-46.387,-24.414,-77.637,0.000
1709720528.930,-36.621,-50.781,-31.250,-60.059,0.000
1709720528.933,-33.691,-50.781,-32.227,-42.969,0.000
1709720528.937,-37.109,-39.551,-16.602,-50.293,0.000
1709720528.941,-52.734,-44.922,-18.066,-79.102,0.000
1709720528.945,-54.688,-62.988,-39.551,-87.891,0.000
1709720528.949,-36.621,-58.105,-40.527,-67.383,0.000
1709720528.953,-26.367,-40.039,-22.461,-41.992,0.000
1709720528.957,-43.945,-39.062,-20.996,-51.758,0.000
1709720528.961,-69.824,-47.363,-31.738,-87.891,0.000
1709720528.965,-62.988,-46.387,-31.738,-91.797,0.000
1709720528.969,-58.594,-46.875,-37.109,-64.941,0.000
1709720528.972,-66.895,-55.176,-46.387,-52.734,0.000
1709720528.976,-74.707,-62.988,-46.387,-75.195,0.000
1709720528.980,-69.336,-61.035,-38.574,-80.078,0.000
1709720528.984,-55.664,-47.363,-37.109,-70.312,0.000
1709720528.988,-40.039,-38.086,-33.691,-49.316,0.000
1709720528.992,-32.227,-46.387,-31.738,-45.898,0.000
1709720528.996,-45.898,-56.641,-41.016,-69.824,0.000
1709720529.000,-54.199,-46.387,-35.645,-79.590,0.000
1709720529.004,-58.105,-50.781,-37.598,-96.680,0.000
1709720529.008,-54.688,-59.570,-40.039,-77.637,0.000
1709720529.012,-41.504,-48.828,-33.691,-38.574,0.000
1709720529.015,-42.480,-41.992,-29.785,-45.898,0.000
1709720529.019,-54.199,-41.992,-34.180,-69.824,0.000
1709720529.023,-56.641,-46.387,-38.086,-81.543,0.000
1709720529.027,-40.039,-49.316,-33.203,-64.453,0.000
1709720529.031,-29.785,-42.480,-27.832,-39.062,0.000
1709720529.035,-43.457,-51.758,-30.273,-52.246,0.000
1709720529.039,-62.988,-66.406,-39.551,-71.777,0.000
1709720529.043,-41.992,-49.805,-35.156,-52.734,0.000
1709720529.047,-20.020,-41.504,-27.344,-40.527,0.000
1709720529.051,-62.500,-55.664,-35.156,-74.219,0.000
1709720529.054,-78.613,-55.664,-41.016,-88.379,0.000
1709720529.058,-77.148,-45.410,-47.363,-94.727,0.000
1709720529.062,-85.938,-41.504,-51.270,-109.863,0.000
1709720529.066,-81.543,-53.711,-49.316,-103.516,0.000
1709720529.070,-61.035,-60.547,-52.246,-71.777,0.000
1709720529.074,-57.617,-51.758,-43.945,-64.941,0.000
1709720529.078,-76.660,-56.152,-43.945,-98.633,0.000
1709720529.082,-76.660,-66.406,-47.852,-103.516,0.000
1709720529.086,-62.012,-57.617,-37.109,-77.637,0.000
1709720529.090,-46.387,-44.434,-33.203,-39.551,0.000
1709720529.094,-59.570,-56.641,-39.062,-48.828,0.000
1709720529.097,-78.125,-71.777,-42.969,-71.289,0.000
1709720529.101,-67.871,-58.594,-41.504,-67.383,0.000
1709720529.105,-56.152,-46.875,-42.969,-63.965,0.000
